Date,Category,Income,Expense,Savings_Rate,Predicted_Savings_Rate
2024-09-21 00:00:00,Other,3725.0,-919.82,0.7530684563758389,0.6838072516867896
2024-09-23 00:00:00,Food & Drink,3085.0,-1351.47,0.5619222042139383,0.3013881487225263
2024-09-25 00:00:00,Travel,0.0,-1988.03,,-0.3912751756303637
2024-09-27 00:00:00,Health & Fitness,0.0,-1780.41,,-0.3689204030171221
2024-10-01 00:00:00,Shopping,2372.0,-2576.76,-0.0863237774030355,-0.270151461301616
2024-10-03 00:00:00,Other,9078.0,-951.24,0.8952148050231329,1.526931179860543
2024-10-07 00:00:00,Food & Drink,0.0,-1241.6,,-0.19761278951001
2024-10-09 00:00:00,Health & Fitness,0.0,-2327.06,,-0.6797651225768688
2024-10-11 00:00:00,Entertainment,0.0,-2894.0,,-0.9246434787982412
2024-10-15 00:00:00,Utilities,0.0,-1958.95,,-0.32725348862976483
2024-10-17 00:00:00,Health & Fitness,0.0,-4062.89,,-1.4765260605595565
2024-10-19 00:00:00,Shopping,0.0,-2550.99,,-0.6597253031995973
2024-10-21 00:00:00,Health & Fitness,0.0,-2022.74,,-0.4914514042033183
2024-10-23 00:00:00,Salary,0.0,-2397.98,,-0.587998722193041
2024-10-27 00:00:00,Investment,1524.0,0.0,1.0,0.7843111938579543
2024-10-31 00:00:00,Travel,0.0,-1881.47,,-0.2931562001370864
2024-11-02 00:00:00,Rent,0.0,-628.46,,0.27566736129972824
2024-11-10 00:00:00,Rent,0.0,-1529.9399999999998,,-0.1593624635426018
2024-11-12 00:00:00,Salary,3898.0,-3673.33,0.0576372498717291,-0.565392007861742
2024-11-14 00:00:00,Investment,4240.0,-1101.61,0.740186320754717,0.6375079459407043
2024-11-16 00:00:00,Entertainment,500.0,-5312.11,-9.62422,-2.115424292340783
2024-11-18 00:00:00,Food & Drink,0.0,-2679.21,,-0.8711319998050666
2024-11-20 00:00:00,Health & Fitness,0.0,-1583.3,,-0.2931570058774689
2024-11-22 00:00:00,Other,3599.0,-795.56,0.7789497082522924,0.7454991244102475
2024-11-24 00:00:00,Travel,4209.0,-2924.03,0.3052910430030887,-0.14741859182780442
2024-11-26 00:00:00,Investment,4882.0,0.0,1.0,1.2607768022263999
2024-11-28 00:00:00,Investment,2811.0,0.0,1.0,0.9243197662131521
2024-11-30 00:00:00,Salary,0.0,-1456.94,,-0.15107225009351782
2024-12-02 00:00:00,Utilities,0.0,-39.3,,0.6259245248175279
2024-12-04 00:00:00,Shopping,0.0,-630.04,,0.32628517059311024
2024-12-06 00:00:00,Health & Fitness,0.0,-932.73,,0.09998206995566644
2024-12-08 00:00:00,Health & Fitness,0.0,-169.64,,0.46621491386530756
2024-12-10 00:00:00,Utilities,0.0,-121.52,,0.6138989997044351
2024-12-12 00:00:00,Other,3625.0,-1090.95,0.699048275862069,0.6422001973040573
2024-12-14 00:00:00,Rent,0.0,-1949.45,,-0.3853011113632266
2024-12-16 00:00:00,Shopping,0.0,-1544.74,,-0.1696748068679494
2024-12-18 00:00:00,Food & Drink,0.0,-1453.44,,-0.1995114363909946
2024-12-20 00:00:00,Salary,0.0,-784.35,,0.21921057521330653
2024-12-22 00:00:00,Health & Fitness,0.0,-325.64,,0.38323258188949766
2024-12-28 00:00:00,Entertainment,2905.0,-1897.12,0.3469466437177281,0.0545948228163779
