Date,Income,Expense,Net_Savings,Savings_Rate,Rolling_Income,Rolling_Expense,Rolling_Savings,Category,Source,Category_Encoded
2026-06-30,4224.94,-1086.21,3138.7299999999996,0.7429052246895813,2265.140000000001,-2235.8033333333346,29.336666666667345,Bonus,synthetic,0
2026-07-02,0.0,-2810.61,-2810.61,,1408.3133333333342,-2667.6633333333343,-1259.3499999999995,Pets,synthetic,20
2026-07-06,4706.86,0.0,4706.86,1.0,2977.266666666668,-1298.9400000000012,1678.3266666666675,Gift,synthetic,9
2026-07-08,8407.01,0.0,8407.01,1.0,4371.29,-936.8700000000013,3434.4200000000005,Salary,synthetic,22
2026-07-10,4049.07,-2917.99,1131.0800000000004,0.27934315781154695,5720.9800000000005,-972.6633333333344,4748.316666666668,Medical,synthetic,16
2026-07-14,3716.57,-2616.48,1100.0900000000001,0.29599603935887125,5390.883333333334,-1844.8233333333344,3546.0600000000013,Groceries,synthetic,10
2026-07-24,4491.47,0.0,4491.47,1.0,4085.7033333333343,-1844.8233333333344,2240.8800000000015,Salary,synthetic,22
2026-07-28,0.0,-2303.73,-2303.73,,2736.0133333333342,-1640.0700000000013,1095.943333333335,Health,synthetic,12
2026-07-30,5800.7,0.0,5800.7,1.0,3430.723333333334,-767.9100000000012,2662.813333333335,Bonus,synthetic,0
2026-08-03,3508.29,-2773.13,735.1599999999999,0.20954938160756376,3102.9966666666674,-1692.286666666668,1410.7100000000012,Bonus,synthetic,0
2026-08-05,5466.91,0.0,5466.91,1.0,4925.3,-924.3766666666679,4000.9233333333345,Salary,synthetic,22
2026-08-07,8724.25,-1275.39,7448.86,0.853810929306244,5899.816666666667,-1349.506666666668,4550.310000000001,Debt,synthetic,2
2026-08-09,0.0,-3326.2200000000003,-3326.2200000000003,,4730.386666666667,-1533.8700000000015,3196.516666666668,Pets,synthetic,20
2026-08-11,2950.71,-2506.01,444.6999999999998,0.15070949025827676,3891.653333333334,-2369.2066666666683,1522.4466666666676,Gift,synthetic,9
2026-08-13,0.0,-3175.19,-3175.19,,983.5700000000006,-3002.4733333333347,-2018.9033333333325,Education,synthetic,3
2026-08-19,3337.11,-3623.24,-286.12999999999965,-0.08574185447887532,2095.9400000000005,-3101.4800000000014,-1005.5399999999987,Tax Return,synthetic,24
2026-08-21,3765.25,0.0,3765.25,1.0,2367.4533333333343,-2266.143333333335,101.31000000000131,Salary,synthetic,22
2026-08-23,0.0,-1762.91,-1762.91,,2367.4533333333343,-1795.3833333333343,572.0700000000013,Medical,synthetic,16
2026-08-29,0.0,-2046.13,-2046.13,,1255.083333333334,-1269.6800000000012,-14.596666666665518,Rent,synthetic,21
2026-09-12,2961.59,0.0,2961.59,1.0,987.1966666666673,-1269.6800000000012,-282.48333333333204,Salary,synthetic,22
2026-09-14,0.0,-976.96,-976.96,,987.1966666666673,-1007.696666666668,-20.49999999999871,Transport,synthetic,25
2026-09-20,1782.4,0.0,1782.4,1.0,1581.3300000000006,-325.65333333333456,1255.676666666668,Salary,synthetic,22
2026-09-22,0.0,-1915.72,-1915.72,,594.133333333334,-964.2266666666679,-370.09333333333205,Rent,synthetic,21
2026-09-24,3423.79,0.0,3423.79,1.0,1735.3966666666674,-638.5733333333345,1096.8233333333346,Salary,synthetic,22
2026-09-28,6250.48,0.0,6250.48,1.0,3224.7566666666676,-638.5733333333345,2586.1833333333343,Salary,synthetic,22
2026-09-30,0.0,-2245.8,-2245.8,,3224.7566666666676,-748.6000000000013,2476.156666666667,Subscriptions,synthetic,23
2026-10-02,0.0,-2359.19,-2359.19,,2083.4933333333342,-1534.9966666666678,548.4966666666677,Transport,synthetic,25
2026-10-08,4030.34,0.0,4030.34,1.0,1343.4466666666676,-1534.9966666666678,-191.54999999999868,Salary,synthetic,22
2026-10-10,0.0,-3162.61,-3162.61,,1343.4466666666676,-1840.6000000000013,-497.153333333332,Groceries,synthetic,10
2026-10-18,4077.66,0.0,4077.66,1.0,2702.6666666666674,-1054.2033333333345,1648.4633333333347,Gift,synthetic,9
2026-10-20,0.0,-1792.44,-1792.44,,1359.220000000001,-1651.6833333333345,-292.46333333333206,Insurance,synthetic,14
2026-10-22,3242.25,0.0,3242.25,1.0,2439.9700000000007,-597.4800000000013,1842.4900000000014,Investment,synthetic,15
2026-10-28,6797.889999999999,0.0,6797.889999999999,1.0,3346.7133333333345,-597.4800000000013,2749.233333333335,Salary,synthetic,22
2026-10-30,3709.72,0.0,3709.72,1.0,4583.286666666668,0.0,4583.286666666668,Tax Return,synthetic,24
2026-11-01,4225.03,-3913.89,311.1399999999999,0.07364208064794804,4910.88,-1304.6300000000012,3606.2500000000014,Bonus,synthetic,0
2026-11-03,3030.33,-3978.1600000000003,-947.8300000000004,-0.31278111624806554,3655.026666666667,-2630.6833333333348,1024.3433333333346,Debt,synthetic,2
2026-11-05,3165.36,0.0,3165.36,1.0,3473.573333333334,-2630.6833333333348,842.8900000000014,Tax Return,synthetic,24
2026-11-07,3986.16,-4357.0599999999995,-370.89999999999964,-0.0930469424207758,3393.9500000000007,-2778.4066666666677,615.5433333333349,Education,synthetic,3
2026-11-09,0.0,-1931.67,-1931.67,,2383.8400000000006,-2096.2433333333342,287.59666666666834,Debt,synthetic,2
2026-11-15,2390.1,0.0,2390.1,1.0,2125.4200000000005,-2096.2433333333342,29.17666666666825,Investment,synthetic,15
2026-11-17,3853.81,-2193.19,1660.62,0.43090344360515953,2081.3033333333337,-1374.9533333333347,706.3500000000014,Bonus,synthetic,0
2026-11-19,3194.35,-1778.84,1415.51,0.44312927512639505,3146.0866666666675,-1324.0100000000011,1822.076666666668,Entertainment,synthetic,5
2026-11-21,0.0,-1652.0,-1652.0,,2349.386666666667,-1874.6766666666679,474.71000000000146,Transport,synthetic,25
2026-11-23,8070.76,-3149.96,4920.8,0.6097071403436604,3755.0366666666673,-2193.600000000001,1561.4366666666683,Bonus,synthetic,0
2026-11-27,4609.06,-1712.93,2896.13,0.6283558903550832,4226.6066666666675,-2171.630000000001,2054.9766666666683,Groceries,synthetic,10
2026-11-29,2779.3,-1035.46,1743.8400000000001,0.6274385636671105,5153.040000000001,-1966.1166666666677,3186.9233333333345,Groceries,synthetic,10
2026-12-03,2673.43,-2403.71,269.7199999999998,0.10088911996947734,3353.9300000000007,-1717.3666666666677,1636.5633333333346,Debt,synthetic,2
2026-12-05,0.0,-2195.92,-2195.92,,1817.576666666667,-1878.3633333333344,-60.78666666666519,Medical,synthetic,16
2026-12-07,2548.85,0.0,2548.85,1.0,1740.7600000000004,-1533.210000000001,207.5500000000014,Investment,synthetic,15
2026-12-09,4542.06,0.0,4542.06,1.0,2363.636666666667,-731.9733333333343,1631.663333333335,Investment,synthetic,15
2026-12-11,2884.39,-3938.79,-1054.4,-0.3655538952776844,3325.100000000001,-1312.930000000001,2012.1700000000012,Insurance,synthetic,14
2026-12-15,7077.719999999999,-1786.26,5291.459999999999,0.747622115596548,4834.723333333334,-1908.350000000001,2926.3733333333344,Bonus,synthetic,0
2026-12-19,3737.31,-2161.3,1576.0099999999998,0.4216963537945741,4566.473333333334,-2628.783333333334,1937.6900000000005,Bonus,synthetic,0
2026-12-21,0.0,-2037.89,-2037.89,,3605.0100000000007,-1995.1500000000012,1609.8600000000006,Insurance,synthetic,14
2026-12-23,0.0,-1225.31,-1225.31,,1245.7700000000011,-1808.1666666666677,-562.3966666666659,Entertainment,synthetic,5
2027-01-02,3454.46,0.0,3454.46,1.0,1151.4866666666678,-1087.7333333333343,63.75333333333432,Salary,synthetic,22
2027-01-06,2234.89,-2172.05,62.83999999999969,0.028117714965837107,1896.4500000000014,-1132.453333333334,763.9966666666675,Gift,synthetic,9
2027-01-08,0.0,-2053.39,-2053.39,,1896.4500000000014,-1408.4800000000007,487.9700000000009,Transport,synthetic,25
2027-01-10,4273.83,0.0,4273.83,1.0,2169.5733333333346,-1408.4800000000007,761.0933333333342,Gift,synthetic,9
2027-01-12,7282.9400000000005,0.0,7282.9400000000005,1.0,3852.256666666668,-684.463333333334,3167.7933333333344,Salary,synthetic,22
2027-01-14,2924.6,-1063.34,1861.26,0.6364152362716269,4827.123333333335,-354.4466666666674,4472.676666666667,Food,synthetic,7
2027-01-16,2190.58,-1206.62,983.96,0.449177843310904,4132.706666666668,-756.653333333334,3376.0533333333337,Gift,synthetic,9
2027-01-18,0.0,-5362.79,-5362.79,,1705.0600000000013,-2544.2500000000005,-839.1899999999993,Health,synthetic,12
2027-01-20,0.0,-3353.65,-3353.65,,730.1933333333345,-3307.686666666667,-2577.4933333333324,Entertainment,synthetic,5
2027-01-22,6419.82,0.0,6419.82,1.0,2139.940000000001,-2905.480000000001,-765.539999999999,Investment,synthetic,15
2027-01-26,0.0,-3470.81,-3470.81,,2139.940000000001,-2274.8200000000006,-134.87999999999934,Food,synthetic,7
2027-01-30,2126.93,0.0,2126.93,1.0,2848.916666666668,-1156.9366666666672,1691.9800000000007,Bonus,synthetic,0
2027-02-01,0.0,-2983.32,-2983.32,,708.9766666666678,-2151.3766666666675,-1442.3999999999994,Pets,synthetic,20
2027-02-03,2912.4,-1984.54,927.8600000000001,0.3185894794671062,1679.7766666666678,-1655.953333333334,23.823333333334023,Bonus,synthetic,0
2027-02-07,0.0,-2551.94,-2551.94,,970.8000000000012,-2506.600000000001,-1535.7999999999993,Utilities,synthetic,27
2027-02-09,3761.36,0.0,3761.36,1.0,2224.586666666668,-1512.1600000000005,712.4266666666675,Bonus,synthetic,0
2027-02-11,5479.42,0.0,5479.42,1.0,3080.2600000000016,-850.6466666666673,2229.613333333334,Salary,synthetic,22
2027-02-13,0.0,-6057.53,-6057.53,,3080.2600000000016,-2019.1766666666672,1061.0833333333342,Debt,synthetic,2
2027-02-15,3982.09,0.0,3982.09,1.0,3153.836666666668,-2019.1766666666672,1134.6600000000008,Tax Return,synthetic,24
2027-02-17,3666.1,0.0,3666.1,1.0,2549.396666666668,-2019.1766666666672,530.2200000000007,Tax Return,synthetic,24
2027-02-19,0.0,-3236.97,-3236.97,,2549.396666666668,-1078.9900000000005,1470.4066666666677,Health,synthetic,12
2027-02-23,0.0,-1142.24,-1142.24,,1222.0333333333344,-1459.7366666666674,-237.70333333333284,Medical,synthetic,16
2027-02-25,5195.65,0.0,5195.65,1.0,1731.8833333333343,-1459.7366666666674,272.14666666666716,Bonus,synthetic,0
2027-02-27,0.0,-904.38,-904.38,,1731.8833333333343,-682.2066666666673,1049.676666666667,Insurance,synthetic,14
2027-03-01,0.0,-1877.84,-1877.84,,1731.8833333333343,-927.4066666666673,804.4766666666669,Rent,synthetic,21
2027-03-09,3058.29,0.0,3058.29,1.0,1019.4300000000012,-927.4066666666673,92.0233333333337,Bonus,synthetic,0
2027-03-11,4028.4,0.0,4028.4,1.0,2362.2300000000014,-625.9466666666673,1736.2833333333338,Bonus,synthetic,0
2027-03-13,0.0,-2023.49,-2023.49,,2362.2300000000014,-674.4966666666674,1687.7333333333336,Debt,synthetic,2
2027-03-15,0.0,-2807.4,-2807.4,,1342.8000000000013,-1610.2966666666673,-267.49666666666644,Entertainment,synthetic,5
2027-03-25,3453.17,0.0,3453.17,1.0,1151.056666666668,-1610.2966666666673,-459.2399999999998,Salary,synthetic,22
2027-03-29,6830.17,-2530.17,4300.0,0.6295597327738548,3427.780000000001,-1779.1900000000007,1648.5900000000001,Bonus,synthetic,0
2027-03-31,0.0,-4323.57,-4323.57,,3427.780000000001,-2284.5800000000004,1143.2,Insurance,synthetic,14
2027-04-02,8369.38,-2121.56,6247.82,0.7465092993746252,5066.516666666667,-2991.766666666667,2074.75,Education,synthetic,3
2027-04-06,0.0,-4295.86,-4295.86,,2789.7933333333344,-3580.3300000000004,-790.5366666666665,Entertainment,synthetic,5
2027-04-08,2919.64,0.0,2919.64,1.0,3763.0066666666676,-2139.140000000001,1623.8666666666668,Bonus,synthetic,0
2027-04-10,0.0,-2072.27,-2072.27,,973.2133333333345,-2122.710000000001,-1149.4966666666667,Rent,synthetic,21
2027-04-12,4119.68,0.0,4119.68,1.0,2346.440000000001,-690.7566666666672,1655.6833333333334,Bonus,synthetic,0
2027-04-14,0.0,-1415.28,-1415.28,,1373.226666666668,-1162.5166666666673,210.71000000000012,Transport,synthetic,25
2027-04-20,3796.76,0.0,3796.76,1.0,2638.813333333335,-471.7600000000006,2167.0533333333337,Bonus,synthetic,0
2027-04-22,5425.07,-2036.88,3388.1899999999996,0.6245430934531719,3073.9433333333345,-1150.7200000000005,1923.2233333333334,Bonus,synthetic,0
2027-04-24,3583.86,0.0,3583.86,1.0,4268.563333333334,-678.9600000000006,3589.603333333333,Investment,synthetic,15
2027-04-26,4033.66,-6832.17,-2798.51,-0.6937892633489189,4347.530000000002,-2956.350000000001,1391.1799999999996,Rent,synthetic,21
2027-04-28,4319.6,0.0,4319.6,1.0,3979.0400000000013,-2277.390000000001,1701.6499999999999,Gift,synthetic,9
2027-04-30,0.0,-4144.52,-4144.52,,2784.4200000000014,-3658.8966666666674,-874.4766666666669,Pets,synthetic,20
2027-05-18,0.0,-1778.22,-1778.22,,1439.866666666668,-1974.2466666666676,-534.3800000000002,Health,synthetic,12
2027-05-22,5270.73,0.0,5270.73,1.0,1756.910000000001,-1974.2466666666676,-217.33666666666704,Gift,synthetic,9
2027-05-26,0.0,-2502.23,-2502.23,,1756.910000000001,-1426.8166666666673,330.0933333333331,Health,synthetic,12
2027-05-28,5903.46,-2054.0,3849.46,0.6520684479949047,3724.730000000001,-1518.7433333333338,2205.986666666666,Bonus,synthetic,0
2027-05-30,0.0,-1202.42,-1202.42,,1967.8200000000013,-1919.5500000000004,48.26999999999983,Entertainment,synthetic,5
2027-06-05,5077.67,0.0,5077.67,1.0,3660.3766666666684,-1085.473333333334,2574.903333333333,Tax Return,synthetic,24
2027-06-07,2095.44,-1710.96,384.48,0.18348413698316343,2391.036666666668,-971.1266666666673,1419.9099999999999,Gift,synthetic,9
2027-06-11,0.0,-2716.52,-2716.52,,2391.036666666668,-1475.826666666667,915.2099999999997,Education,synthetic,3
2027-06-13,3734.37,-2320.72,1413.65,0.37855113446177,1943.2700000000011,-2249.4000000000005,-306.1300000000003,Debt,synthetic,2
2027-06-15,3212.79,-2388.3,824.4899999999998,0.2566274172915129,2315.720000000001,-2475.1800000000007,-159.46000000000035,Tax Return,synthetic,24
2027-06-17,0.0,-2286.28,-2286.28,,2315.720000000001,-2331.766666666668,-16.04666666666708,Entertainment,synthetic,5
2027-06-21,6984.29,-5429.9,1554.3900000000003,0.2225551917231387,3399.026666666668,-3368.160000000001,30.866666666666333,Entertainment,synthetic,5
2027-06-25,3425.13,-1665.15,1759.98,0.5138432701824456,3469.8066666666678,-3127.1100000000006,342.69666666666643,Bonus,synthetic,0
2027-06-27,3467.33,-1890.56,1576.77,0.45475048524368894,4625.583333333335,-2995.2033333333334,1630.3799999999999,Food,synthetic,7
2027-06-29,0.0,-1904.06,-1904.06,,2297.486666666668,-1819.923333333334,477.56333333333305,Debt,synthetic,2
2027-07-07,3037.3,0.0,3037.3,1.0,2168.2100000000014,-1264.873333333334,903.3366666666665,Salary,synthetic,22
2027-07-17,4997.79,0.0,4997.79,1.0,2678.3633333333346,-634.6866666666673,2043.6766666666663,Gift,synthetic,9
2027-07-21,0.0,-2440.2,-2440.2,,2678.3633333333346,-813.4000000000005,1864.9633333333331,Pets,synthetic,20
2027-07-29,1360.44,-968.41,392.0300000000001,0.2881641233718503,2119.410000000001,-1136.2033333333338,983.2066666666666,Bonus,synthetic,0
2027-08-02,7045.469999999999,0.0,7045.469999999999,1.0,2801.970000000001,-1136.2033333333338,1665.7666666666664,Gift,synthetic,9
2027-08-04,0.0,-2170.72,-2170.72,,2801.970000000001,-1046.3766666666672,1755.593333333333,Rent,synthetic,21
2027-08-06,0.0,-2817.09,-2817.09,,2348.4900000000007,-1662.6033333333337,685.8866666666664,Subscriptions,synthetic,23
2027-08-12,7114.47,0.0,7114.47,1.0,2371.490000000001,-1662.6033333333337,708.8866666666669,Salary,synthetic,22
2027-08-16,0.0,-2897.17,-2897.17,,2371.490000000001,-1904.753333333334,466.73666666666696,Health,synthetic,12
2027-08-18,2808.26,0.0,2808.26,1.0,3307.5766666666677,-965.7233333333339,2341.853333333334,Tax Return,synthetic,24
2027-08-20,7104.19,-2115.52,4988.67,0.7022151716099936,3304.150000000001,-1670.8966666666674,1633.2533333333333,Investment,synthetic,15
2027-08-22,0.0,-4464.89,-4464.89,,3304.150000000001,-2193.4700000000007,1110.68,Insurance,synthetic,14
2027-08-28,2647.38,0.0,2647.38,1.0,3250.5233333333344,-2193.4700000000007,1057.0533333333333,Salary,synthetic,22
2027-09-01,3012.74,-1868.78,1143.9599999999998,0.37970750877938353,1886.7066666666676,-2111.223333333334,-224.5166666666668,Entertainment,synthetic,5
2027-09-05,0.0,-2333.44,-2333.44,,1886.7066666666676,-1400.7400000000007,485.9666666666667,Pets,synthetic,20
2027-09-09,2444.69,-1744.63,700.06,0.2863594157132397,1819.143333333334,-1982.283333333334,-163.14000000000001,Rent,synthetic,21
2027-09-11,2330.86,-2110.57,220.28999999999996,0.09451018079163911,1591.850000000001,-2062.880000000001,-471.03,Pets,synthetic,20
2027-09-13,0.0,-2756.4,-2756.4,,1591.850000000001,-2203.8666666666672,-612.0166666666667,Insurance,synthetic,14
2027-09-25,6355.610000000001,0.0,6355.610000000001,1.0,2895.490000000001,-1622.323333333334,1273.166666666667,Bonus,synthetic,0
2027-09-27,0.0,-3774.01,-3774.01,,2118.5366666666673,-2176.8033333333337,-58.266666666666424,Food,synthetic,7
2027-10-01,5871.96,0.0,5871.96,1.0,4075.856666666668,-1258.003333333334,2817.853333333334,Gift,synthetic,9
2027-10-03,2425.16,0.0,2425.16,1.0,2765.7066666666674,-1258.003333333334,1507.7033333333331,Tax Return,synthetic,24
2027-10-05,0.0,-3056.6099999999997,-3056.6099999999997,,2765.7066666666674,-1018.8700000000005,1746.8366666666664,Groceries,synthetic,10
2027-10-07,4621.15,-1140.53,3480.62,0.75319346915811,2348.7700000000004,-1399.046666666667,949.7233333333334,Gift,synthetic,9
2027-10-11,0.0,-2094.06,-2094.06,,1540.383333333334,-2097.066666666667,-556.6833333333333,Insurance,synthetic,14
2027-10-15,3075.69,-1428.17,1647.52,0.5356586652100829,2565.613333333334,-1554.253333333334,1011.36,Entertainment,synthetic,5
2027-10-25,3648.53,0.0,3648.53,1.0,2241.406666666667,-1174.0766666666675,1067.3300000000002,Tax Return,synthetic,24
2027-10-27,0.0,-1846.56,-1846.56,,2241.406666666667,-1091.5766666666673,1149.8300000000002,Entertainment,synthetic,5
2027-11-10,3856.2,0.0,3856.2,1.0,2501.5766666666673,-615.5200000000006,1886.0566666666666,Salary,synthetic,22
2027-11-14,3616.35,-2618.09,998.2599999999998,0.2760407593291578,2490.8500000000004,-1488.2166666666672,1002.6333333333332,Tax Return,synthetic,24
2027-11-16,3679.27,-2855.52,823.75,0.2238895215627013,3717.273333333334,-1824.5366666666675,1892.7366666666665,Investment,synthetic,15
2027-11-18,4165.5,-3877.3500000000004,288.14999999999964,0.06917536910334884,3820.3733333333344,-3116.9866666666676,703.3866666666664,Bonus,synthetic,0
2027-11-20,3996.27,0.0,3996.27,1.0,3947.013333333334,-2244.290000000001,1702.7233333333334,Salary,synthetic,22
2027-11-24,5916.85,-1989.89,3926.96,0.6636909842230241,4692.873333333334,-1955.7466666666676,2737.1266666666666,Bonus,synthetic,0
2027-11-26,0.0,-2486.8,-2486.8,,3304.3733333333344,-1492.2300000000007,1812.1433333333334,Groceries,synthetic,10
2027-12-16,2540.21,0.0,2540.21,1.0,2819.0200000000004,-1492.2300000000007,1326.79,Gift,synthetic,9
2027-12-20,0.0,-711.27,-711.27,,846.736666666667,-1066.023333333334,-219.28666666666672,Subscriptions,synthetic,23
2027-12-22,3738.29,0.0,3738.29,1.0,2092.8333333333335,-237.0900000000006,1855.743333333333,Investment,synthetic,15
2027-12-24,0.0,-2686.47,-2686.47,,1246.096666666667,-1132.5800000000006,113.51666666666672,Subscriptions,synthetic,23
2027-12-28,4447.83,0.0,4447.83,1.0,2728.706666666667,-895.4900000000006,1833.2166666666665,Tax Return,synthetic,24
2027-12-30,4494.03,-1641.82,2852.21,0.6346664352485409,2980.6200000000003,-1442.763333333334,1537.8566666666666,Rent,synthetic,21
2028-01-01,0.0,-1768.75,-1768.75,,2980.6200000000003,-1136.8566666666673,1843.763333333333,Groceries,synthetic,10
2028-01-03,3796.3,0.0,3796.3,1.0,2763.443333333334,-1136.8566666666673,1626.5866666666664,Tax Return,synthetic,24
2028-01-05,2991.79,0.0,2991.79,1.0,2262.696666666667,-589.5833333333339,1673.113333333333,Tax Return,synthetic,24
2028-01-07,2321.28,0.0,2321.28,1.0,3036.456666666667,0.0,3036.4566666666665,Bonus,synthetic,0
2028-01-09,0.0,-2637.03,-2637.03,,1771.0233333333338,-879.0100000000007,892.013333333333,Utilities,synthetic,27
2028-01-11,0.0,-1960.84,-1960.84,,773.7600000000003,-1532.623333333334,-758.8633333333337,Insurance,synthetic,14
2028-01-13,3855.79,0.0,3855.79,1.0,1285.2633333333335,-1532.623333333334,-247.36000000000027,Salary,synthetic,22
2028-01-19,0.0,-1849.35,-1849.35,,1285.2633333333335,-1270.0633333333337,15.199999999999667,Education,synthetic,3
2028-01-23,6388.549999999999,0.0,6388.549999999999,1.0,3414.78,-616.4500000000006,2798.3299999999995,Gift,synthetic,9
2028-01-25,0.0,-1707.82,-1707.82,,2129.516666666667,-1185.723333333334,943.7933333333327,Subscriptions,synthetic,23
2028-01-29,0.0,-1894.76,-1894.76,,2129.516666666667,-1200.8600000000006,928.6566666666658,Insurance,synthetic,14
2028-01-31,2445.84,0.0,2445.84,1.0,815.2800000000003,-1200.8600000000006,-385.58000000000055,Tax Return,synthetic,24
2028-02-04,3418.31,-1885.78,1532.53,0.4483297301883094,1954.7166666666672,-1260.1800000000005,694.5366666666661,Bonus,synthetic,0
2028-02-08,2265.92,-1785.75,480.1700000000001,0.21190951136845082,2710.023333333334,-1223.843333333334,1486.1799999999994,Investment,synthetic,15
2028-02-10,0.0,-2791.57,-2791.57,,1894.7433333333338,-2154.3666666666672,-259.6233333333341,Medical,synthetic,16
2028-02-14,6433.38,-2188.75,4244.63,0.659782260646814,2899.766666666667,-2255.3566666666675,644.4099999999993,Bonus,synthetic,0
2028-02-18,0.0,-1829.68,-1829.68,,2144.4600000000005,-2270.000000000001,-125.54000000000072,Insurance,synthetic,14
2028-02-20,3537.7,-1212.09,2325.6099999999997,0.6573790881080928,3323.693333333334,-1743.5066666666673,1580.1866666666658,Bonus,synthetic,0
2028-03-01,4026.01,-1766.33,2259.6800000000003,0.5612703396166429,2521.236666666667,-1602.7000000000007,918.536666666666,Salary,synthetic,22
2028-03-05,0.0,-2087.59,-2087.59,,2521.236666666667,-1688.6700000000008,832.566666666666,Health,synthetic,12
2028-03-11,3430.99,-3646.97,-215.98000000000002,-0.06294976085619604,2485.666666666667,-2500.296666666667,-14.630000000000564,Education,synthetic,3
2028-03-13,7160.95,0.0,7160.95,1.0,3530.646666666667,-1911.5200000000004,1619.1266666666659,Investment,synthetic,15
2028-03-15,4453.6,0.0,4453.6,1.0,5015.18,-1215.6566666666672,3799.523333333333,Salary,synthetic,22
2028-03-17,0.0,-5721.33,-5721.33,,3871.516666666667,-1907.1100000000006,1964.406666666666,Insurance,synthetic,14
2028-03-19,0.0,-1996.59,-1996.59,,1484.5333333333338,-2572.640000000001,-1088.1066666666668,Rent,synthetic,21
2028-04-10,0.0,-2920.98,-2920.98,,0.0,-3546.3000000000006,-3546.3000000000006,Medical,synthetic,16
2028-04-12,5705.35,0.0,5705.35,1.0,1901.7833333333338,-1639.1900000000005,262.59333333333325,Gift,synthetic,9
2028-04-16,2581.11,0.0,2581.11,1.0,2762.1533333333336,-973.6600000000004,1788.493333333333,Tax Return,synthetic,24
2028-04-20,5523.37,-1770.85,3752.52,0.6793895755670903,4603.276666666668,-590.2833333333339,4012.9933333333333,Bonus,synthetic,0
2028-04-22,7665.72,-2144.28,5521.4400000000005,0.7202767646091953,5256.733333333334,-1305.043333333334,3951.69,Education,synthetic,3
2028-04-24,0.0,-2485.92,-2485.92,,4396.363333333334,-2133.683333333334,2262.68,Medical,synthetic,16
2028-04-28,0.0,-1527.97,-1527.97,,2555.2400000000007,-2052.7233333333343,502.5166666666665,Pets,synthetic,20
2028-05-02,0.0,-2023.19,-2023.19,,0.0,-2012.3600000000006,-2012.3600000000006,Medical,synthetic,16
2028-05-04,4433.16,-2308.33,2124.83,0.47930370209963097,1477.7200000000005,-1953.1633333333339,-475.4433333333338,Food,synthetic,7
2028-05-10,4584.63,0.0,4584.63,1.0,3005.9300000000003,-1443.8400000000004,1562.0899999999995,Tax Return,synthetic,24
2028-05-12,0.0,-1612.61,-1612.61,,3005.9300000000003,-1306.9800000000005,1698.9499999999998,Food,synthetic,7
2028-05-14,2276.24,0.0,2276.24,1.0,2286.9566666666674,-537.5366666666672,1749.4199999999994,Investment,synthetic,15
2028-05-16,0.0,-2683.45,-2683.45,,758.7466666666672,-1432.0200000000004,-673.2733333333337,Groceries,synthetic,10
2028-05-22,2591.19,0.0,2591.19,1.0,1622.4766666666674,-894.4833333333339,727.9933333333329,Investment,synthetic,15
2028-05-24,3744.13,0.0,3744.13,1.0,2111.773333333334,-894.4833333333339,1217.2899999999997,Tax Return,synthetic,24
2028-05-26,3202.09,-3709.7799999999997,-507.6899999999996,-0.15854957231058453,3179.136666666667,-1236.593333333334,1942.5433333333333,Groceries,synthetic,10
2028-05-28,0.0,-2259.08,-2259.08,,2315.406666666667,-1989.6200000000006,325.7866666666666,Pets,synthetic,20
2028-06-05,3191.85,0.0,3191.85,1.0,2131.313333333334,-1989.6200000000006,141.69333333333316,Investment,synthetic,15
2028-06-07,1695.69,-1565.12,130.57000000000016,0.07700110279591209,1629.1800000000005,-1274.7333333333338,354.44666666666643,Medical,synthetic,16
2028-06-15,7463.98,0.0,7463.98,1.0,4117.173333333333,-521.7066666666673,3595.466666666666,Investment,synthetic,15
2028-06-17,0.0,-3106.4,-3106.4,,3053.223333333334,-1557.173333333334,1496.0499999999993,Transport,synthetic,25
2028-06-19,986.64,-1908.01,-921.37,-0.9338461850320279,2816.8733333333334,-1671.4700000000005,1145.403333333333,Medical,synthetic,16
2028-06-21,2982.78,0.0,2982.78,1.0,1323.1400000000006,-1671.4700000000005,-348.3300000000002,Investment,synthetic,15
2028-06-23,0.0,-1548.78,-1548.78,,1323.1400000000006,-1152.263333333334,170.87666666666647,Transport,synthetic,25
2028-06-25,0.0,-2741.9,-2741.9,,994.2600000000007,-1430.2266666666674,-435.96666666666687,Utilities,synthetic,27
2028-06-27,2446.64,0.0,2446.64,1.0,815.5466666666672,-1430.2266666666674,-614.6800000000002,Bonus,synthetic,0
2028-07-01,0.0,-2363.77,-2363.77,,815.5466666666672,-1701.8900000000006,-886.3433333333336,Insurance,synthetic,14
2028-07-11,7697.96,0.0,7697.96,1.0,3381.533333333334,-787.9233333333337,2593.609999999999,Investment,synthetic,15
2028-07-13,4559.09,0.0,4559.09,1.0,4085.6833333333343,-787.9233333333337,3297.7599999999998,Investment,synthetic,15
2028-07-15,3078.48,-1763.56,1314.92,0.4271328707673917,5111.843333333334,-587.8533333333338,4523.99,Bonus,synthetic,0
2028-07-17,2940.33,-5666.88,-2726.55,-0.9272938751772761,3525.966666666667,-2476.813333333334,1049.1533333333327,Bonus,synthetic,0
2028-07-19,6898.84,-4802.42,2096.42,0.303880072591914,4305.883333333334,-4077.6200000000003,228.26333333333272,Debt,synthetic,2
2028-07-21,0.0,-3139.2799999999997,-3139.2799999999997,,3279.723333333334,-4536.193333333334,-1256.4700000000005,Debt,synthetic,2
